date,data
2019-09-10 16:00:00,"2.229.108.522.887.150.000,00"
2019-09-10 17:00:00,"2.419.410.489.877.540.000,00"
2019-09-10 18:00:00,"269.846.988.460.214.000,00"
2019-09-10 19:00:00,"2.935.918.188.093.880.000,00"
2019-09-10 20:00:00,"2.918.180.042.009.800.000,00"
2019-09-10 21:00:00,"2.822.570.931.904.740.000,00"
2019-09-10 22:00:00,"266.360.560.120.888.000,00"
2019-09-10 23:00:00,"24.968.771.183.563.200,00"
2019-09-11 00:00:00,"2.401.996.263.494.560.000,00"
2019-09-11 01:00:00,"229.174.804.067.872.000,00"
2019-09-11 02:00:00,"217.902.912.914.242.000,00"
2019-09-11 03:00:00,"2.070.824.515.630.590.000,00"
2019-09-11 04:00:00,"200.942.796.861.741.000,00"
2019-09-11 05:00:00,"2.032.513.993.767.860.000,00"
2019-09-11 06:00:00,"2.193.643.783.163.040.000,00"
2019-09-11 07:00:00,"250.978.877.966.584.000,00"
2019-09-11 08:00:00,"264.347.564.793.645.000,00"
2019-09-11 09:00:00,"2.483.746.231.370.010.000,00"
2019-09-11 10:00:00,"22.669.271.633.425.300,00"
2019-09-11 11:00:00,"213.961.020.442.395.000,00"
2019-09-11 12:00:00,"2.046.172.683.042.290.000,00"
2019-09-11 13:00:00,"1.981.907.158.748.890.000,00"
2019-09-11 14:00:00,"1.965.062.431.756.810.000,00"
2019-09-11 15:00:00,"2.006.920.366.228.030.000,00"
2019-09-11 16:00:00,"2.098.663.559.231.650.000,00"
2019-09-11 17:00:00,"2.295.666.665.806.190.000,00"
2019-09-11 18:00:00,"2.527.228.818.541.020.000,00"
2019-09-11 19:00:00,"2.716.848.920.571.300.000,00"
2019-09-11 20:00:00,"267.504.604.071.632.000,00"
2019-09-11 21:00:00,"258.367.026.958.598.000,00"
2019-09-11 22:00:00,"245.798.428.111.005.000,00"
2019-09-11 23:00:00,"2.325.261.951.665.200.000,00"
2019-09-12 00:00:00,"225.292.758.671.478.000,00"
2019-09-12 01:00:00,"214.968.294.285.852.000,00"
2019-09-12 02:00:00,"2.032.938.365.580.230.000,00"
2019-09-12 03:00:00,"192.577.175.721.813.000,00"
2019-09-12 04:00:00,"1.874.721.236.144.370.000,00"
2019-09-12 05:00:00,"1.893.561.828.355.230.000,00"
2019-09-12 06:00:00,"2.053.790.978.380.860.000,00"
2019-09-12 07:00:00,"2.362.070.655.799.770.000,00"
2019-09-12 08:00:00,"250.145.964.800.352.000,00"
2019-09-12 09:00:00,"2.399.575.665.449.530.000,00"
2019-09-12 10:00:00,"2.244.796.380.910.510.000,00"
2019-09-12 11:00:00,"2.085.988.271.758.070.000,00"
2019-09-12 12:00:00,"198.901.146.058.014.000,00"
2019-09-12 13:00:00,"1.969.853.537.171.440.000,00"
2019-09-12 14:00:00,"2.019.788.254.604.970.000,00"
2019-09-12 15:00:00,"209.096.448.703.810.000,00"
2019-09-12 16:00:00,"2.183.765.450.701.220.000,00"
2019-09-12 17:00:00,"2.345.706.167.517.520.000,00"
2019-09-12 18:00:00,"256.113.939.352.482.000,00"
2019-09-12 19:00:00,"2.746.062.073.241.540.000,00"
2019-09-12 20:00:00,"2.706.269.679.667.360.000,00"
2019-09-12 21:00:00,"2.623.029.536.761.280.000,00"
2019-09-12 22:00:00,"2.487.522.256.016.080.000,00"
2019-09-12 23:00:00,"236.700.201.510.559.000,00"
2019-09-13 00:00:00,"231.215.073.993.519.000,00"
2019-09-13 01:00:00,"2.213.929.333.416.440.000,00"
2019-09-13 02:00:00,"210.437.741.611.579.000,00"
2019-09-13 03:00:00,"2.008.249.619.323.010.000,00"
2019-09-13 04:00:00,"1.962.815.210.626.200.000,00"
2019-09-13 05:00:00,"1.991.321.227.364.940.000,00"
2019-09-13 06:00:00,"2.140.417.792.466.710.000,00"
2019-09-13 07:00:00,"241.425.782.906.514.000,00"
2019-09-13 08:00:00,"251.765.834.066.278.000,00"
2019-09-13 09:00:00,"2.403.082.915.264.210.000,00"
2019-09-13 10:00:00,"2.252.942.207.776.800.000,00"
2019-09-13 11:00:00,"2.146.523.529.914.290.000,00"
2019-09-13 12:00:00,"204.972.424.731.036.000,00"
2019-09-13 13:00:00,"201.719.500.167.329.000,00"
2019-09-13 14:00:00,"2.024.643.439.982.760.000,00"
2019-09-13 15:00:00,"2.062.340.689.522.000.000,00"
2019-09-13 16:00:00,"213.169.912.683.116.000,00"
2019-09-13 17:00:00,"231.272.583.504.119.000,00"
2019-09-13 18:00:00,"248.596.655.696.679.000,00"
2019-09-13 19:00:00,"260.293.216.499.125.000,00"
2019-09-13 20:00:00,"2.547.615.994.200.790.000,00"
2019-09-13 21:00:00,"2.472.304.257.553.590.000,00"
2019-09-13 22:00:00,"238.721.563.334.401.000,00"
2019-09-13 23:00:00,"230.903.573.169.783.000,00"
2019-09-14 00:00:00,"2.262.886.154.510.760.000,00"
2019-09-14 01:00:00,"2.157.388.423.048.380.000,00"
2019-09-14 02:00:00,"2.044.131.961.849.290.000,00"
2019-09-14 03:00:00,"1.937.910.939.084.430.000,00"
2019-09-14 04:00:00,"1.889.242.207.063.920.000,00"
2019-09-14 05:00:00,"1.874.869.071.326.990.000,00"
2019-09-14 06:00:00,"193.174.572.460.062.000,00"
2019-09-14 07:00:00,"2.034.197.581.983.070.000,00"
2019-09-14 08:00:00,"2.075.379.608.223.150.000,00"
2019-09-14 09:00:00,"2.055.788.016.894.740.000,00"
2019-09-14 10:00:00,"196.857.139.638.741.000,00"
2019-09-14 11:00:00,"1.851.139.268.180.440.000,00"
2019-09-14 12:00:00,"1.764.807.221.925.130.000,00"
2019-09-14 13:00:00,"1.727.313.854.972.900.000,00"
2019-09-14 14:00:00,"172.221.931.739.469.000,00"
2019-09-14 15:00:00,"1.777.548.574.938.200.000,00"
2019-09-14 16:00:00,"189.264.629.716.326.000,00"
2019-09-14 17:00:00,"2.079.481.718.653.590.000,00"
2019-09-14 18:00:00,"2.280.486.212.786.910.000,00"
2019-09-14 19:00:00,"243.248.478.793.864.000,00"
2019-09-14 20:00:00,"239.217.984.491.263.000,00"
2019-09-14 21:00:00,"2.329.812.621.837.770.000,00"
2019-09-14 22:00:00,"22.489.088.704.899.200,00"
2019-09-14 23:00:00,"217.643.614.697.115.000,00"
2019-09-15 00:00:00,"2.149.027.973.432.240.000,00"
2019-09-15 01:00:00,"2.054.092.605.475.060.000,00"
2019-09-15 02:00:00,"194.919.361.552.763.000,00"
2019-09-15 03:00:00,"184.697.091.170.358.000,00"
2019-09-15 04:00:00,"178.977.990.559.659.000,00"
2019-09-15 05:00:00,"1.786.274.821.865.170.000,00"
2019-09-15 06:00:00,"1.818.608.758.994.800.000,00"
2019-09-15 07:00:00,"1.890.012.700.930.830.000,00"
2019-09-15 08:00:00,"192.502.003.607.283.000,00"
2019-09-15 09:00:00,"1.936.643.599.869.350.000,00"
2019-09-15 10:00:00,"188.139.773.653.143.000,00"
2019-09-15 11:00:00,"1.840.776.094.081.860.000,00"
2019-09-15 12:00:00,"181.331.873.240.222.000,00"
2019-09-15 13:00:00,"1.793.144.374.422.930.000,00"
2019-09-15 14:00:00,"178.430.440.812.471.000,00"
2019-09-15 15:00:00,"1.857.089.318.393.580.000,00"
2019-09-15 16:00:00,"198.560.005.994.980.000,00"
2019-09-15 17:00:00,"2.159.256.669.861.660.000,00"
2019-09-15 18:00:00,"234.854.355.608.350.000,00"
2019-09-15 19:00:00,"2.477.784.989.726.680.000,00"
2019-09-15 20:00:00,"2.411.561.687.178.530.000,00"
2019-09-15 21:00:00,"2.320.274.996.222.330.000,00"
2019-09-15 22:00:00,"2.193.879.164.210.820.000,00"
2019-09-15 23:00:00,"2.073.845.931.020.350.000,00"
2019-09-16 00:00:00,"2.045.670.332.232.490.000,00"
2019-09-16 01:00:00,"1.964.396.902.674.630.000,00"
2019-09-16 02:00:00,"1.873.915.362.917.530.000,00"
2019-09-16 03:00:00,"1.778.777.375.921.900.000,00"
2019-09-16 04:00:00,"1.751.866.498.998.510.000,00"
2019-09-16 05:00:00,"1.785.682.849.360.420.000,00"
2019-09-16 06:00:00,"193.777.555.888.057.000,00"
2019-09-16 07:00:00,"2.206.368.890.551.640.000,00"
2019-09-16 08:00:00,"2.334.251.828.975.820.000,00"
2019-09-16 09:00:00,"227.773.564.805.834.000,00"
2019-09-16 10:00:00,"2.189.117.842.441.050.000,00"
2019-09-16 11:00:00,"2.103.115.943.376.210.000,00"
2019-09-16 12:00:00,"2.081.624.967.787.640.000,00"
2019-09-16 13:00:00,"2.078.057.067.641.640.000,00"
2019-09-16 14:00:00,"2.108.695.864.112.000.000,00"
2019-09-16 15:00:00,"2.172.785.664.900.780.000,00"
2019-09-16 16:00:00,"2.255.373.275.224.250.000,00"
2019-09-16 17:00:00,"239.976.339.266.555.000,00"
2019-09-16 18:00:00,"26.160.524.020.681.900,00"
2019-09-16 19:00:00,"2.796.484.791.183.270.000,00"
2019-09-16 20:00:00,"2.722.794.728.871.380.000,00"
2019-09-16 21:00:00,"261.057.320.420.407.000,00"
2019-09-16 22:00:00,"247.359.605.545.883.000,00"
2019-09-16 23:00:00,"2.342.405.146.880.060.000,00"
2019-09-17 00:00:00,"226.688.014.128.505.000,00"
2019-09-17 01:00:00,"21.817.294.226.886.300,00"
2019-09-17 02:00:00,"2.074.208.659.713.230.000,00"
2019-09-17 03:00:00,"197.484.987.897.511.000,00"
2019-09-17 04:00:00,"193.365.593.927.709.000,00"
2019-09-17 05:00:00,"1.962.346.885.374.310.000,00"
2019-09-17 06:00:00,"2.121.234.778.593.560.000,00"
2019-09-17 07:00:00,"2.425.089.960.189.900.000,00"
2019-09-17 08:00:00,"259.462.803.353.991.000,00"
2019-09-17 09:00:00,"2.515.458.322.096.580.000,00"
2019-09-17 10:00:00,"240.339.582.404.207.000,00"
2019-09-17 11:00:00,"2.303.016.276.566.840.000,00"
2019-09-17 12:00:00,"2.244.299.084.295.000.000,00"
2019-09-17 13:00:00,"2.244.454.952.036.370.000,00"
2019-09-17 14:00:00,"2.255.639.432.705.040.000,00"
2019-09-17 15:00:00,"229.350.022.153.055.000,00"
2019-09-17 16:00:00,"2.396.046.123.027.950.000,00"
2019-09-17 17:00:00,"2.569.649.122.379.080.000,00"
2019-09-17 18:00:00,"2.785.479.373.397.570.000,00"
2019-09-17 19:00:00,"294.503.216.392.471.000,00"
2019-09-17 20:00:00,"289.739.015.537.028.000,00"
2019-09-17 21:00:00,"2.779.301.884.441.940.000,00"
2019-09-17 22:00:00,"2.620.264.441.224.160.000,00"
2019-09-17 23:00:00,"2.444.122.611.783.300.000,00"
2019-09-18 00:00:00,"2.342.909.844.280.050.000,00"
2019-09-18 01:00:00,"223.024.589.710.652.000,00"
2019-09-18 02:00:00,"2.094.778.869.408.610.000,00"
2019-09-18 03:00:00,"1.977.430.225.660.690.000,00"
2019-09-18 04:00:00,"1.928.600.571.704.530.000,00"
2019-09-18 05:00:00,"1.966.729.503.587.150.000,00"
2019-09-18 06:00:00,"212.076.049.661.270.000,00"
2019-09-18 07:00:00,"2.415.420.022.988.550.000,00"
2019-09-18 08:00:00,"2.541.301.410.225.390.000,00"
2019-09-18 09:00:00,"2.456.148.435.292.230.000,00"
2019-09-18 10:00:00,"2.289.628.437.953.610.000,00"
2019-09-18 11:00:00,"216.243.720.211.769.000,00"
2019-09-18 12:00:00,"20.848.897.065.304.800,00"
2019-09-18 13:00:00,"2.064.363.811.288.490.000,00"
2019-09-18 14:00:00,"208.293.842.652.550.000,00"
2019-09-18 15:00:00,"212.634.249.317.828.000,00"
2019-09-18 16:00:00,"2.216.847.408.583.920.000,00"
2019-09-18 17:00:00,"2.386.337.286.581.360.000,00"
2019-09-18 18:00:00,"260.087.393.462.522.000,00"
2019-09-18 19:00:00,"275.919.016.237.030.000,00"
2019-09-18 20:00:00,"271.264.509.448.102.000,00"
2019-09-18 21:00:00,"261.942.075.179.370.000,00"
2019-09-18 22:00:00,"2.477.512.695.009.990.000,00"
2019-09-18 23:00:00,"2.336.106.267.008.300.000,00"
2019-09-19 00:00:00,"2.247.956.786.642.900.000,00"
2019-09-19 01:00:00,"212.781.579.081.016.000,00"
2019-09-19 02:00:00,"2.011.405.963.649.280.000,00"
2019-09-19 03:00:00,"190.684.046.027.069.000,00"
2019-09-19 04:00:00,"1.850.342.871.567.870.000,00"
2019-09-19 05:00:00,"1.867.631.284.614.730.000,00"
2019-09-19 06:00:00,"2.017.512.062.110.730.000,00"
2019-09-19 07:00:00,"2.289.303.525.464.340.000,00"
2019-09-19 08:00:00,"238.668.557.471.916.000,00"
2019-09-19 09:00:00,"228.374.634.860.281.000,00"
2019-09-19 10:00:00,"2.135.367.840.102.310.000,00"
2019-09-19 11:00:00,"2.008.016.133.598.080.000,00"
2019-09-19 12:00:00,"196.431.089.111.845.000,00"
2019-09-19 13:00:00,"1.947.660.389.592.180.000,00"
2019-09-19 14:00:00,"197.471.088.863.248.000,00"
2019-09-19 15:00:00,"2.046.827.742.722.030.000,00"
2019-09-19 16:00:00,"2.139.752.714.651.880.000,00"
2019-09-19 17:00:00,"2.297.133.013.920.940.000,00"
2019-09-19 18:00:00,"24.624.278.204.146.300,00"
2019-09-19 19:00:00,"2.598.209.200.945.900.000,00"
2019-09-19 20:00:00,"2.543.009.908.398.100.000,00"
2019-09-19 21:00:00,"2.439.650.010.861.630.000,00"
2019-09-19 22:00:00,"2.320.209.201.443.250.000,00"
2019-09-19 23:00:00,"221.569.424.000.743.000,00"
2019-09-20 00:00:00,"2.164.743.088.003.310.000,00"
2019-09-20 01:00:00,"2.054.467.428.132.820.000,00"
2019-09-20 02:00:00,"1.934.899.271.069.350.000,00"
2019-09-20 03:00:00,"1.839.627.257.671.900.000,00"
2019-09-20 04:00:00,"1.794.547.003.588.390.000,00"
2019-09-20 05:00:00,"182.489.148.349.556.000,00"
2019-09-20 06:00:00,"1.955.911.722.764.000.000,00"
2019-09-20 07:00:00,"2.185.669.437.888.310.000,00"
2019-09-20 08:00:00,"2.276.718.310.953.060.000,00"
2019-09-20 09:00:00,"2.248.361.212.438.560.000,00"
2019-09-20 10:00:00,"2.191.367.229.654.920.000,00"
2019-09-20 11:00:00,"2.124.924.611.176.510.000,00"
2019-09-20 12:00:00,"207.381.262.749.020.000,00"
2019-09-20 13:00:00,"20.675.521.955.963.500,00"
2019-09-20 14:00:00,"2.084.838.171.799.540.000,00"
2019-09-20 15:00:00,"212.534.970.501.663.000,00"
2019-09-20 16:00:00,"2.221.220.008.661.670.000,00"
2019-09-20 17:00:00,"2.355.752.281.178.660.000,00"
2019-09-20 18:00:00,"2.467.366.580.504.930.000,00"
2019-09-20 19:00:00,"254.310.314.023.183.000,00"
2019-09-20 20:00:00,"2.468.628.865.525.720.000,00"
2019-09-20 21:00:00,"238.171.721.149.095.000,00"
2019-09-20 22:00:00,"228.128.982.967.702.000,00"
2019-09-20 23:00:00,"22.113.657.738.761.400,00"
2019-09-21 00:00:00,"216.064.964.190.591.000,00"
2019-09-21 01:00:00,"2.044.583.860.969.780.000,00"
2019-09-21 02:00:00,"1.930.470.984.601.070.000,00"
2019-09-21 03:00:00,"1.841.481.605.450.910.000,00"
2019-09-21 04:00:00,"1.782.325.961.825.500.000,00"
2019-09-21 05:00:00,"1.776.365.081.196.050.000,00"
2019-09-21 06:00:00,"1.826.365.232.394.790.000,00"
2019-09-21 07:00:00,"1.900.685.534.682.370.000,00"
2019-09-21 08:00:00,"197.315.347.476.727.000,00"
2019-09-21 09:00:00,"2.038.962.062.624.270.000,00"
2019-09-21 10:00:00,"2.026.759.432.569.100.000,00"
2019-09-21 11:00:00,"1.957.716.070.121.060.000,00"
2019-09-21 12:00:00,"1.895.691.629.722.370.000,00"
2019-09-21 13:00:00,"1.826.732.473.761.130.000,00"
2019-09-21 14:00:00,"178.131.638.651.857.000,00"
2019-09-21 15:00:00,"1.853.478.908.863.560.000,00"
2019-09-21 16:00:00,"1.955.108.196.127.360.000,00"
2019-09-21 17:00:00,"2.129.497.573.955.980.000,00"
2019-09-21 18:00:00,"227.899.712.079.791.000,00"
2019-09-21 19:00:00,"2.412.722.617.553.360.000,00"
2019-09-21 20:00:00,"235.565.065.577.230.000,00"
2019-09-21 21:00:00,"227.724.827.932.444.000,00"
2019-09-21 22:00:00,"2.218.579.823.925.980.000,00"
2019-09-21 23:00:00,"21.728.497.448.639.500,00"
2019-09-22 00:00:00,"2.131.399.665.820.220.000,00"
2019-09-22 01:00:00,"202.429.479.083.108.000,00"
2019-09-22 02:00:00,"191.453.520.029.771.000,00"
2019-09-22 03:00:00,"1.829.098.468.457.260.000,00"
2019-09-22 04:00:00,"1.774.026.794.314.970.000,00"
2019-09-22 05:00:00,"1.771.395.093.405.390.000,00"
2019-09-22 06:00:00,"180.769.567.050.814.000,00"
2019-09-22 07:00:00,"1.856.220.357.991.740.000,00"
2019-09-22 08:00:00,"1.892.912.364.390.580.000,00"
2019-09-22 09:00:00,"1.895.872.587.928.190.000,00"
2019-09-22 10:00:00,"1.847.084.540.821.350.000,00"
2019-09-22 11:00:00,"1.811.638.754.325.780.000,00"
2019-09-22 12:00:00,"176.747.141.408.364.000,00"
2019-09-22 13:00:00,"1.733.646.218.881.740.000,00"
2019-09-22 14:00:00,"1.738.030.281.150.090.000,00"
2019-09-22 15:00:00,"1.806.829.237.203.430.000,00"
2019-09-22 16:00:00,"1.935.814.892.514.790.000,00"
2019-09-22 17:00:00,"2.136.239.417.854.760.000,00"
2019-09-22 18:00:00,"233.475.806.068.479.000,00"
2019-09-22 19:00:00,"252.461.534.883.223.000,00"
2019-09-22 20:00:00,"2.481.965.169.408.020.000,00"
2019-09-22 21:00:00,"2.403.138.962.668.610.000,00"
2019-09-22 22:00:00,"2.303.528.103.990.900.000,00"
2019-09-22 23:00:00,"2.198.153.478.260.570.000,00"
2019-09-23 00:00:00,"2.140.168.783.145.080.000,00"
2019-09-23 01:00:00,"20.386.583.597.002.800,00"
2019-09-23 02:00:00,"19.365.626.425.074.500,00"
2019-09-23 03:00:00,"1.853.863.839.909.870.000,00"
2019-09-23 04:00:00,"1.826.678.141.172.640.000,00"
2019-09-23 05:00:00,"184.536.647.578.089.000,00"
2019-09-23 06:00:00,"1.985.758.635.295.250.000,00"
2019-09-23 07:00:00,"2.221.416.580.717.680.000,00"
2019-09-23 08:00:00,"2.329.900.528.716.810.000,00"
2019-09-23 09:00:00,"228.416.115.354.744.000,00"
2019-09-23 10:00:00,"219.664.624.532.426.000,00"
2019-09-23 11:00:00,"214.511.431.224.557.000,00"
2019-09-23 12:00:00,"211.274.129.536.376.000,00"
2019-09-23 13:00:00,"2.091.417.649.707.160.000,00"
2019-09-23 14:00:00,"210.873.828.324.254.000,00"
2019-09-23 15:00:00,"21.694.102.754.046.700,00"
2019-09-23 16:00:00,"2.256.085.284.843.090.000,00"
2019-09-23 17:00:00,"2.394.106.485.720.510.000,00"
2019-09-23 18:00:00,"259.130.706.688.575.000,00"
2019-09-23 19:00:00,"277.065.280.423.117.000,00"
2019-09-23 20:00:00,"2.726.934.926.265.850.000,00"
2019-09-23 21:00:00,"26.174.591.828.932.400,00"
2019-09-23 22:00:00,"2.487.375.323.368.160.000,00"
2019-09-23 23:00:00,"2.375.325.731.559.750.000,00"
2019-09-24 00:00:00,"2.301.451.913.184.500.000,00"
2019-09-24 01:00:00,"2.188.483.541.059.230.000,00"
2019-09-24 02:00:00,"207.825.021.006.581.000,00"
2019-09-24 03:00:00,"1.974.734.715.548.360.000,00"
2019-09-24 04:00:00,"1.929.616.555.007.770.000,00"
2019-09-24 05:00:00,"1.947.517.608.603.840.000,00"
2019-09-24 06:00:00,"2.094.051.877.713.880.000,00"
2019-09-24 07:00:00,"2.339.452.594.887.330.000,00"
2019-09-24 08:00:00,"2.414.272.720.887.570.000,00"
2019-09-24 09:00:00,"2.328.117.842.192.370.000,00"
2019-09-24 10:00:00,"220.966.584.978.299.000,00"
2019-09-24 11:00:00,"2.130.562.835.653.420.000,00"
2019-09-24 12:00:00,"207.650.597.151.927.000,00"
2019-09-24 13:00:00,"204.460.001.634.077.000,00"
2019-09-24 14:00:00,"2.059.421.982.580.240.000,00"
2019-09-24 15:00:00,"2.107.957.590.733.610.000,00"
2019-09-24 16:00:00,"2.199.891.038.050.390.000,00"
2019-09-24 17:00:00,"2.346.361.858.971.550.000,00"
2019-09-24 18:00:00,"2.549.176.205.923.540.000,00"
2019-09-24 19:00:00,"2.726.833.391.112.950.000,00"
2019-09-24 20:00:00,"2.685.139.266.688.400.000,00"
2019-09-24 21:00:00,"2.584.795.008.319.650.000,00"
2019-09-24 22:00:00,"246.632.559.699.071.000,00"
2019-09-24 23:00:00,"2.341.056.038.021.850.000,00"
2019-09-25 00:00:00,"2.276.154.226.770.310.000,00"
2019-09-25 01:00:00,"2.183.517.614.674.680.000,00"
2019-09-25 02:00:00,"207.318.310.954.225.000,00"
2019-09-25 03:00:00,"197.491.783.983.745.000,00"
2019-09-25 04:00:00,"1.921.227.585.295.350.000,00"
2019-09-25 05:00:00,"1.938.717.985.606.370.000,00"
2019-09-25 06:00:00,"208.272.939.949.074.000,00"
2019-09-25 07:00:00,"2.320.527.976.696.610.000,00"
2019-09-25 08:00:00,"2.413.873.439.539.650.000,00"
2019-09-25 09:00:00,"2.365.173.028.551.440.000,00"
2019-09-25 10:00:00,"2.235.775.005.139.120.000,00"
2019-09-25 11:00:00,"2.147.255.666.056.770.000,00"
2019-09-25 12:00:00,"210.576.506.320.536.000,00"
2019-09-25 13:00:00,"209.601.471.016.292.000,00"
2019-09-25 14:00:00,"2.088.434.682.295.300.000,00"
2019-09-25 15:00:00,"2.129.127.624.985.560.000,00"
2019-09-25 16:00:00,"2.214.564.447.079.480.000,00"
2019-09-25 17:00:00,"235.771.547.464.158.000,00"
2019-09-25 18:00:00,"251.924.237.930.142.000,00"
2019-09-25 19:00:00,"269.399.051.467.027.000,00"
2019-09-25 20:00:00,"2.666.748.588.021.710.000,00"
2019-09-25 21:00:00,"257.613.906.884.522.000,00"
2019-09-25 22:00:00,"2.452.711.312.423.150.000,00"
2019-09-25 23:00:00,"2.348.436.515.468.980.000,00"
2019-09-26 00:00:00,"228.451.566.917.461.000,00"
2019-09-26 01:00:00,"218.693.479.152.706.000,00"
2019-09-26 02:00:00,"2.082.624.885.973.360.000,00"
2019-09-26 03:00:00,"1.984.509.527.280.970.000,00"
2019-09-26 04:00:00,"1.933.452.598.210.890.000,00"
2019-09-26 05:00:00,"195.671.994.258.105.000,00"
2019-09-26 06:00:00,"208.086.277.723.991.000,00"
2019-09-26 07:00:00,"2.310.524.101.659.070.000,00"
2019-09-26 08:00:00,"239.583.953.283.686.000,00"
2019-09-26 09:00:00,"2.335.776.029.564.350.000,00"
2019-09-26 10:00:00,"2.233.835.277.578.210.000,00"
2019-09-26 11:00:00,"2.117.470.125.884.610.000,00"
2019-09-26 12:00:00,"2.035.642.810.786.020.000,00"
2019-09-26 13:00:00,"2.011.943.784.072.480.000,00"
2019-09-26 14:00:00,"2.025.225.033.338.540.000,00"
2019-09-26 15:00:00,"207.315.052.803.985.000,00"
2019-09-26 16:00:00,"2.148.639.973.767.980.000,00"
2019-09-26 17:00:00,"2.310.598.560.771.190.000,00"
2019-09-26 18:00:00,"2.482.895.953.436.290.000,00"
2019-09-26 19:00:00,"262.766.955.786.839.000,00"
2019-09-26 20:00:00,"2.592.578.106.493.060.000,00"
2019-09-26 21:00:00,"2.504.333.408.717.600.000,00"
2019-09-26 22:00:00,"2.390.224.954.768.890.000,00"
2019-09-26 23:00:00,"2.279.961.659.623.680.000,00"
2019-09-27 00:00:00,"2.215.472.306.726.570.000,00"
2019-09-27 01:00:00,"209.634.621.115.544.000,00"
2019-09-27 02:00:00,"1.977.632.664.192.200.000,00"
2019-09-27 03:00:00,"1.871.621.029.475.970.000,00"
2019-09-27 04:00:00,"182.932.888.556.423.000,00"
2019-09-27 05:00:00,"183.608.228.190.708.000,00"
2019-09-27 06:00:00,"1.952.385.248.960.380.000,00"
2019-09-27 07:00:00,"2.111.515.924.011.880.000,00"
2019-09-27 08:00:00,"2.165.056.989.569.330.000,00"
2019-09-27 09:00:00,"2.103.162.604.419.810.000,00"
2019-09-27 10:00:00,"201.689.797.750.602.000,00"
2019-09-27 11:00:00,"1.958.190.261.848.450.000,00"
2019-09-27 12:00:00,"1.939.272.502.921.390.000,00"
2019-09-27 13:00:00,"1.923.975.803.433.720.000,00"
2019-09-27 14:00:00,"193.872.240.802.637.000,00"
2019-09-27 15:00:00,"2.027.106.186.397.920.000,00"
2019-09-27 16:00:00,"211.936.932.963.783.000,00"
2019-09-27 17:00:00,"224.528.970.637.338.000,00"
2019-09-27 18:00:00,"2.402.617.748.883.750.000,00"
2019-09-27 19:00:00,"2.530.879.661.625.260.000,00"
2019-09-27 20:00:00,"250.405.190.814.704.000,00"
2019-09-27 21:00:00,"243.244.489.590.523.000,00"
2019-09-27 22:00:00,"2.348.932.187.522.050.000,00"
2019-09-27 23:00:00,"2.288.100.627.226.310.000,00"
2019-09-28 00:00:00,"2.232.653.949.919.320.000,00"
2019-09-28 01:00:00,"213.835.965.235.416.000,00"
